test_text,retrieval_id,cos_sim,cos_distance,label
"My lady is experiencing burning sensation,, while urinating (Q) is that UTI",30,0.34414294379971727,0.6558570562002828,1
How do u know ur pregnant,370,0.49551757246947,0.50448242753053,1
What can be causing recurring yeast infections and candidiasis,30,0.29374722265898484,0.7062527773410152,1
Sasawqa,366,0.3150522405200227,0.6849477594799773,0
Why would a man ask me to take medicine before sex that is harmful,350,0.4257984073239304,0.5742015926760696,1
Okay so sijui sexuality yangu vizuri but I'm a girl and I think I'm in love with a girl,123,0.5416141667440564,0.4583858332559436,1
"Kàma umepatana na boyfriend online na hamjawai meet bt huwa mnabonga through video calls then he tells you that anakupenda ntajuaje?  Secondly he needs you to trust him,,,how should I do or know about him?",186,0.6028947201577,0.39710527984230004,1
It's just about sex,319,0.4444698992805029,0.555530100719497,1
I'm I really supposed to feel insecure after hanging out with a guy whom is not classed as my boyfriend .... then realize that he is known to many ladies,371,0.36907849599524223,0.6309215040047578,1
I don't have a girlfriend,371,0.3314805355332718,0.6685194644667283,1
issue,163,0.21299629424318514,0.7870037057568149,0
"Wife wangu Ako lazy mbaya, kunifulia nguo inabidi ka nmemkumbusha,,, To make the matter worse yeye hukulia jikoni , me hukula peke yangu dining room,,, and our family is still young we have two kids, But ameniboo mbya Should I divorce",367,0.5997558003595033,0.40024419964049673,1
2024-05-17T18:05:01.508411Z,13,0.16686653444186825,0.8331334655581317,0
Msee akidai nguvu za kiume  ?,22,0.5835384495690524,0.41646155043094757,1
2024-02-26T15:15:01.373577Z,13,0.16685716305343107,0.833142836946569,0
Can someone become thin becourse of having sex and how can I improve my body size quickly,7,0.3487428367135866,0.6512571632864135,1
"Nilimove in na boyfriend yangu who happens to be my work mate, nafeel naboeka kuishi na yeye juu wazazi wake wanatueka pressure ya kuona na hatuna stable income. Nataka kumove out nitamuwmbia aje pia nafeel ni kama Ako emotionally abusive",364,0.5989776689645995,0.4010223310354005,1
2023-12-16T19:52:01.267800Z,122,0.20773525372219317,0.7922647462778069,0
i want to know if my man is cheating on me?,295,0.36610831487174156,0.6338916851282584,1
is there any posibbility mtu kupata bol after umehave sex na atumie p2,77,0.603403226800218,0.39659677319978204,1
2023-12-29T13:12:01.485233Z,122,0.1876870301701765,0.8123129698298235,0
Mbona my breast nahisi uchungu alf my nipples ni ngumu especially ikishika maji na inakaa kama imecrack karibu na nipple,365,0.5340800243392271,0.4659199756607729,1
Can I have sex while having this severe pain while urination,11,0.5262193217890072,0.4737806782109928,1
Zi!,122,0.5087263668683347,0.4912736331316653,0
I was asking about relationship yunno mimi ni introvert na unajua how tunakuwanga so like I needed some advice on how to start a relationship with someone hope unaniget,238,0.5291073656410885,0.4708926343589115,1
I have a question periods zangu zimemiss hii month but cjakuwa na penetrative sex the last thing we did was dry humping with my man can I get pregnant for I am really worried about it.,93,0.5791089710263537,0.4208910289736463,1
Like can I have some of the conversation starters when someone is shy,64,0.33412841276479516,0.6658715872352048,1
Well i was told most contraceptives most huaffect body Like bleeding  Back pains Adding weight  Like how will I know the best one for me even though have tried the coil method and UID,212,0.5596305157964184,0.4403694842035816,1
my siz told me today that in school walikuwa wanapewa punishment cause most of them walicopy and mwalimu aliwauliza kama alicopy but yeye hakujibu akabaki kama ameketi then class ikasema eti yeye alicopy and it was true but she defended herself then class teacher akamuambia aende Kwa principal office but hakuenda alidhani ni obvious jokes za teacher she is asking for an opinion and what she would do?,379,0.4983942810462585,0.5016057189537415,1
*Sometimes I feel I can't have sex with my boyfriend and it can affect my relationship coz we stay together...wat can I do wen I feel so af upate yeye anataka,5,0.5664341056222585,0.4335658943777415,1
My beb ni kama ananicheat aki ntajua aje,371,0.6099812205913278,0.39001877940867224,1
Yup!,324,0.2664586008487708,0.7335413991512292,0
Naeza do nini to keep our conversation going with my boo,41,0.4700518584366033,0.5299481415633966,1
Mental health,321,0.31044644994257925,0.6895535500574208,1
by,227,0.2257476594014882,0.7742523405985118,0
Nikuulize Kama breast yangu imefura hapo juu moja tu why is that,352,0.5118799218984553,0.4881200781015447,1
Can the breast be of the sama size,44,0.2579437966036788,0.7420562033963212,1
Na hii wazii ina maanisha nn,51,0.45344634239956466,0.5465536576004353,1
Nimekuwa na periods from 6th oct until date na nimeenda hosi nikapewa dawa na haziishi,365,0.5844983526350385,0.41550164736496153,1
Hivi Mpera ni dawa ya kuzuia mimba,328,0.5645573544740516,0.43544264552594836,1
2024-01-07T06:23:03.698327Z,13,0.18474553300514662,0.8152544669948534,0
Is it ok to feel like your parents owe you more than they have given you,345,0.3005189871226583,0.6994810128773417,1
2023-10-22T10:43:01.510549Z,13,0.19899603071122146,0.8010039692887785,0
How effective is contraceptive,212,0.5302042904942881,0.4697957095057119,1
Kuna venye being not circumcised affect mseee when smashing😂,286,0.5070110516337816,0.4929889483662184,1
"Mahn i have this girlfriend,so like tulibreak for Christmas yeye akaenda kwao na mimi kwetu,then b4 tuende home tulihave sex tho sikumwaga ndani,after a few days she confirmed to me that ako na ball, Tukadecide tusitoe,tuweke but kuna venye tu ni kama hatufeeliani kabisa ady inafika point nashuku io ball si yangu,sa nilkua nauliza in this state what should i do?",313,0.6026031210123406,0.3973968789876594,1
I know it's weird but aki mnihelp nipate job,169,0.44772950994052935,0.5522704900594706,0
Does social distancing cause poor relationship?,29,0.40637307937264094,0.593626920627359,1
6,316,0.23846972953952503,0.761530270460475,0
Niko na vidonda painless on my private part na huwa zinatoa uzaa,365,0.5532763467229346,0.4467236532770654,1
OK so I've been in a relationship with this guy for like 3 years and for all this time i feel like there's nothing to show for it.there were times that he would give me silent treatments and all that so i decided to disconnect emotionally from the relationship and eventually ended things with him cause i felt as though i wasn't valued.After some time he came back and apologized acknowledging that he was starving me of his time and attention.my question is what do i do with him coz honestly speaking i have no connections to him,20,0.3828916839955445,0.6171083160044555,1
Hello last month periods zangu zilikam kama clot like vitu zimeshikana so I was wondering if that's normal,133,0.7234757863358201,0.2765242136641799,1
Am 20yrs and am a virgin but I really want to have sex but am afraid,111,0.4918220454017009,0.5081779545982992,1
Mbona kijana hawezi kaa  bila dem,152,0.5277459097511646,0.47225409024883536,1
"After having unprotected sex, with what time should one take P2?",150,0.5206767818784328,0.4793232181215672,1
I have a boyfriend who is a bit far .... I feel so insecure,135,0.39415644605875294,0.605843553941247,1
I have a bad oduor kwa vagina,30,0.449965631568289,0.550034368431711,1
Waxing or shaving?,111,0.2462830858924776,0.7537169141075224,1
Some conversations you really should have with your partner,253,0.41755877135624525,0.5824412286437548,1
"Nilikuwa napenda my bf saana but akaanza kunicheat namsanehea anarundia Tena tena ikafika mahali nikachoka na feelings zikaisha lkn Bado nampenda, ntafanya aje nikue namfeel kama kitaambo.?",364,0.6102365027708757,0.3897634972291243,1
I feel like giving up,375,0.351762709931776,0.6482372900682241,1
Can I get pregnant nikiwa na implant?,334,0.7411837799664639,0.2588162200335361,1
"Have been dating someone since last year December he loves me so much we have never had sex but we exchange nudes and everything we ever kissed but we are having troubles in our relationship my love for him has developed more and we don't get time for us ,,he has reduced the way he calls and texts me what could be the problem",228,0.42190762685584227,0.5780923731441577,1
ok nikona boyfriend mih najua that we love each other Sana Lakini alitumwa job mbali na sa communication kuna vile ime change Sana anadai aty ataki kua na hom sick akinibongesha inamanisha nini,354,0.6060893116216226,0.3939106883783774,1
2023-12-13T16:10:01.205278Z,13,0.1884562810720964,0.8115437189279036,0
if you have unprotected sex 3days before periods unaeza pata ball,77,0.7259082357170651,0.2740917642829349,0
2023-12-17T20:13:01.348355Z,227,0.19688342151681457,0.8031165784831854,0
Naeza Fanya aje kudeal na toxic environment from my parents,345,0.4833213614981921,0.5166786385018078,1
Who is the head of the family,345,0.23093774135183306,0.7690622586481669,1
So how can I use my femiplan pills to avoid my periods atleast once in a while because I have really painful periods?,270,0.4704334122178849,0.5295665877821151,1
Does anal sex pose a risk to STI,213,0.5328217627300956,0.4671782372699044,1
lazima,191,0.4286983752552874,0.5713016247447126,0
Which contraceptives are safest and birth control pills that won't have a later effect on someone,201,0.5350654086071306,0.4649345913928694,1
Is it normal ku kua na desire ya ku have sex ukiwa on your periods,353,0.6021880846347877,0.3978119153652123,1
Like every time I go to the washroom on a longcal it really get so itchy what might be the cause,30,0.32778404185775645,0.6722159581422436,1
How exactly does one deal with sexual tensions and cravings,134,0.5041921436844229,0.4958078563155771,1
Nitafanya aje ili ni last long kwa bed,22,0.5505518733087603,0.4494481266912397,1
Is it a must msee able edit on the first day of having sex,318,0.49398930521530154,0.5060106947846985,1
Are there benefits to having anal sex?,231,0.3498450104671117,0.6501549895328883,1
When is the right time to break my virginity,111,0.5762111547944406,0.4237888452055594,1
Nitoe 5k juu ya kuona dem wacha tu😂😂🫵(.is this a red flag I should watch out for?),5,0.49243080791880356,0.5075691920811964,1
What causes bad smelling v discharge?,30,0.4247748434041755,0.5752251565958245,1
What causes ectopic pregnancy,302,0.2967098997805297,0.7032901002194702,1
Is it okay to date as a teen,66,0.3745363176511763,0.6254636823488238,1
𝚒𝚜 𝚒𝚝 𝚗𝚘𝚛𝚖𝚊𝚕 𝚏𝚘𝚛 𝚊𝚖𝚊𝚗 𝚝𝚘 𝚊𝚕𝚠𝚊𝚢𝚜 𝚊𝚜𝚔 𝚑𝚒𝚜 𝚜𝚎𝚡 𝚙𝚊𝚛𝚝𝚗𝚎𝚛 𝚝𝚘 𝚛𝚒𝚍𝚎 𝚘𝚗 𝚑𝚒𝚖 𝚜𝚒𝚗𝚌𝚎 𝚝𝚑𝚊𝚝𝚜 𝚝𝚑𝚎 𝚘𝚗𝚕𝚢 𝚠𝚊𝚢 𝚝𝚘 𝚜𝚊𝚝𝚒𝚜𝚏𝚢 𝚑𝚎𝚛 𝚊𝚜 𝚑𝚎𝚜 𝚠𝚎𝚊𝚔 𝚠𝚑𝚎𝚗 𝚑𝚎 𝚛𝚒𝚍𝚎𝚜,91,0.20446804887440043,0.7955319511255996,0
Ukimeza P2 one day ndio ufike day 14...unaweza pata ball,315,0.6072998354352656,0.39270016456473444,1
How do you work and what type offer do you give out,357,0.28080235214530813,0.7191976478546919,1
How do you let go of someone who you still love soo much yet you know at some point he did you wrong but he still comes back?,117,0.357205823804657,0.6427941761953431,1
"I'm so passionate about helping youths and stuff like that, can one be an ambassador of wazzii?",81,0.34448040379061995,0.65551959620938,1
Some nasty texts that I can send to my boyfriend and turn him on immediately,231,0.32355459419532223,0.6764454058046778,1
2024-11-02T21:44:01.362711Z,227,0.17518483604914123,0.8248151639508587,0
Periods zangu hazikam vizuri,365,0.7916107836390456,0.20838921636095442,1
2023-10-18T19:10:01.653596Z,227,0.18588594442764178,0.8141140555723583,0
Business gani naweza Anza campo,351,0.4858400564620716,0.5141599435379284,0
What's the group about,64,0.25435134607771304,0.745648653922287,1
"I like my partner a lot but then I feel like am not ready to break my virginity am a little afraid of letting it go but my partner really want us to make out and when I tell him how I feel he says that it's just impossible to love him and not make love to him , Wazzi I want to but am just afraid of loosing my virginity rn what should I do ?",101,0.5062241890234634,0.49377581097653656,1
"What do you do when you feel like everyone doesn't want you in your life... starting from your parents,friends and even boyfriend?",210,0.3294729764192412,0.6705270235807588,1
2024-05-09T19:07:01.222357Z,13,0.1651019629661929,0.834898037033807,0
P2 should be taken after how long,363,0.4025942890227768,0.5974057109772233,1
"I'd like to know ways to have a safe sex😂. 
I've been anxious and I don't know what to do. I'd like to hear from you on how I can have safe unprotected sex and free from hiv infections and stis",138,0.5698273211614573,0.4301726788385427,1
Sawa so a guy had unprotected sex with me two weeks ago i felt pain son we stopped almost immediately and he didn't finish at all now im 5 days late for my period what should i do and i have a boil on my vagina that came 2 days ago,313,0.44099556971368625,0.5590044302863137,1
What is the Best age to loose virginity,111,0.5985983445557697,0.40140165544423034,1
Like i have a boyfriend na nikikosa ku have sex na yeye ana jam what should i do,371,0.5878175263637043,0.4121824736362957,1
How can I know if my partner loves me,250,0.37919916795045966,0.6208008320495404,1
What the right to date,66,0.3745827657128247,0.6254172342871753,1
Yea,122,0.2894629190963054,0.7105370809036946,1
Is it ok for a woman to make the first move kwa dude,1,0.45935930827465066,0.5406406917253493,1
How can I get twins,370,0.31813565684840006,0.6818643431515999,1
So nafaa to prepare before having sex like hygienic,96,0.5240319153397534,0.47596808466024665,1
Nataka kureduce boobs. Is it possible?,22,0.413295370063097,0.586704629936903,1
Where can I get sugar mommy,148,0.2839761017065746,0.7160238982934254,0
3,122,0.2701454821647368,0.7298545178352631,0
Viagra hutake how long uki have sex ukimeza full medicine,310,0.4711428274354779,0.5288571725645221,1
How old are u,351,0.32732708780999825,0.6726729121900017,0
"So my period is 25 days late. It's never late. My cycle ranges from 28 to 34 days., I did the urine and blood test for pregnancy and they were both negative. What could be the problem?",287,0.3803695355030625,0.6196304644969375,1
Is sex bad,11,0.5330195248557161,0.46698047514428387,1
"What if before alete huyo dame nilimuongelesha nikamuambia mimi staki amlete ila bado tu limleta, wanaishi wawili kwa.single room.",272,0.5559538066952159,0.4440461933047841,1
Can I ask now,129,0.2941756187700022,0.7058243812299978,1
"So I'm an 18 years old Virgini, Na nataka kuhave sex for the first time, , Any tips please?",101,0.6087404317143421,0.3912595682856579,1
Which style is most suitable for first time sex,101,0.4889427750322929,0.5110572249677071,1
Why cant you send small videos that i see you guys posting on Facebook,68,0.26171487176580005,0.7382851282342,1
How someone knows if he or she is a sex addict,7,0.44811329313557746,0.5518867068644225,1
2024-01-02T19:23:01.401545Z,13,0.18547932206112974,0.8145206779388703,0
When should someone do a raw sex na asipate ball,313,0.509354415124158,0.490645584875842,1
Is it okay mtu kutokuwa na girlfriend for 8years,351,0.5056907696870434,0.4943092303129566,1
Kuna watu hawapatangi pleasure from sex?,224,0.5416917186220203,0.45830828137797974,1
What if nlihave sex like 24hrs ago na sidai kutake pills kuprevent ball which other method can I use?,313,0.616096562636108,0.383903437363892,1
How about masturbation,136,0.48745816550545823,0.5125418344945418,1
2024-11-22T08:14:01.466788Z,227,0.16953211565607473,0.8304678843439253,0
How to control if in need of a girlfriend 💕,322,0.38784588597351505,0.612154114026485,1
2024-09-03T13:14:01.396521Z,13,0.16279111275119545,0.8372088872488046,0
So huwa mna deal na nn,187,0.370675627315263,0.6293243726847371,1
How do I calculate my safe days yet I have irregular periods just to be safe when having sex with my partner,0,0.4857587218527424,0.5142412781472576,1
Am i pregnant or not because i havent had my periods yet,370,0.3930180392606225,0.6069819607393775,1
"Hello,..I need your advise,..I have never had sex with anyone and am currently single but when I am in a relationship I do foreplay with my partner like kissing, caressing but no fingering and penetration....I am not ready to have sex yet but sometimes when am single I masturbate sometimes once in a while because am human I get horny sometimes,...is it bad to do so?",194,0.46052729658923314,0.5394727034107669,1
Is it a must itumike direct,368,0.3357485441828488,0.6642514558171513,1
I had an anxiety attack today.. nmeanza tu kulia non-stop na nlikuwa nashake for no reason... I mentally sick,345,0.48741131393323534,0.5125886860667647,1
I just want to learn about contraceptives,82,0.6817271415370769,0.3182728584629231,1
I have a lot of cramps during mensuration na nimetumie madawa na haziwork ...shida ni nini,222,0.5972219954564875,0.40277800454351254,1
Is it true that one can fail to enjoy vaginal sex...?and what could be the reason behind it? What's the solution,146,0.5302146757066393,0.46978532429336073,1
2024-10-21T20:26:01.342790Z,227,0.1736368604961319,0.8263631395038681,0
What are the side effects of depo,10,0.4424555276300027,0.5575444723699974,1
Mtu anaeza beba mimba ya watu wawili,3,0.5906580889914814,0.4093419110085186,1
Ni poa ku have sex,310,0.7358311795951107,0.2641688204048893,1
Why do I eat tissue too much I mean tishu ya choo😭 am serious btw i do eat and swallow,141,0.306450715309692,0.693549284690308,1
2024-05-28T18:46:01.534122Z,227,0.1812484059395281,0.8187515940604719,0
"Aky nimekua na stress ,ihave agour month baby and I had unprotected sex the next day nkachukia planB na nimekua na craps,na nilikua sijaona periods",197,0.5475092774135218,0.45249072258647816,1
"So,,,nikona boyfriend na we have never ever had sex.. na every time tukiongea we like have this feeling of intimacy and sijui nifanye aje cause I feel like he's bored with me cause we have never had sex.... My question is what is the best move to make?",190,0.5559198869813609,0.44408011301863914,1
Hello,359,0.27053900759818483,0.7294609924018152,1
2023-12-01T11:50:01.442484Z,227,0.19969934528455982,0.8003006547154402,0
Do ladies also get horny,134,0.42134148204559474,0.5786585179544053,1
Sex inaezafanywa na mtu yeyote.l mean  hata under 18,114,0.5726518036978318,0.42734819630216825,1
I slept with my bofriend on my last safe day period and can i get pregnant,77,0.3888815611664963,0.6111184388335037,1
Can p2 fail,363,0.395948480021881,0.604051519978119,1
How can I confirm one week pregnant,67,0.432690686815451,0.567309313184549,1
by,227,0.22577657349107397,0.7742234265089261,0
Naezafanya aje ndio my love anipende zaidi,183,0.579029340284101,0.420970659715899,1
i took 3 month depo provera family planning injection then amonth later nikaanza kupata some irregular heartbeats are they related in any way can it be the root cause,125,0.48086586365828776,0.5191341363417122,1
3,122,0.2701454821647368,0.7298545178352631,0
What should I do coz I'm very thirsty 4 smashing,74,0.294579387172576,0.7054206128274241,1
How to have healthy sex,215,0.5689933422838841,0.4310066577161159,1
Uko aje,369,0.4773973341819008,0.5226026658180992,1
by,227,0.2257476594014882,0.7742523405985118,0
Is it normal to have pain cramps after period and blood spotting?,89,0.5158691496129931,0.4841308503870069,1
"I wanted to ask ,,,, If I did a mistake on getting pregnant without informing my boyfriend",182,0.4241497376167805,0.5758502623832196,1
How can I be able to control my sexual urges,22,0.6096931256971057,0.39030687430289435,1
Niko na pimples Kwa groin hair na inatoka puss iyo ni stl😭,314,0.5269993106378709,0.47300068936212913,1
2024-04-18T15:18:01.233083Z,227,0.1781322680649442,0.8218677319350558,0
Musturbation Hai reduce sex duration,377,0.43878630603509,0.5612136939649099,1
1,221,0.2608158756979267,0.7391841243020734,0
How can I know the best family planning method for my body?,201,0.5212003355703806,0.4787996644296194,1
"so kuna this guy i really like na he says he likes me too lakini hanipei attention,alafu ni kama hataki kuonekana na mimi,,,sasa what should I do?",140,0.5106656173879272,0.48933438261207285,1
Nkona mpoa... I am supposed to be going job next year.. job ya majuu I really love my man .... we discussed about it akadai mih nifocus na dream yangu .... is he real ama si mse mfitti... ?? Ama ananiambia niende ndo apate dem mwingine?,272,0.5220879676366459,0.4779120323633541,1
How can i treat cramps during my period?,17,0.5042536113262119,0.49574638867378806,1
"When i have sex, it feels very painful. Sometimes it feels like a wall is down there. How do i sort this out?",11,0.5641871307143583,0.43581286928564167,1
Kama mlifuck na msee ukiwa on your periods then zikapotea hizo periods,353,0.654560186268113,0.34543981373188704,1
Being in love with a married man,173,0.2932923568416327,0.7067076431583673,1
Yup!,324,0.26641722780678595,0.733582772193214,0
forced,227,0.21345758914812546,0.7865424108518746,0
Two weeks after sex can emergency pills work,150,0.5112644547458096,0.4887355452541904,1
Can I have a normal life after having a child in my teen years,7,0.33874465669976955,0.6612553433002304,1
2024-08-28T12:33:01.347638Z,227,0.19394256143313396,0.8060574385668661,0
2024-05-11T12:28:01.555398Z,227,0.1716458207308467,0.8283541792691533,0
What is the best way to treat Sti,355,0.4857550269148793,0.5142449730851206,1
What are the causes of miscarriage,309,0.4160094033816533,0.5839905966183467,1
"Heyy, my name is Gloria.  I have been celibate since last year june. For the first time ever,my periods are 4 days late. What could be the reason? I have genuinely been celibate and I don't even know what could be the reason. What should I do?",287,0.40242809672775604,0.597571903272244,1
Is anal sex healthy?,60,0.35188636220130604,0.648113637798694,1
2024-01-31T10:17:01.412249Z,13,0.1896189879573226,0.8103810120426774,0
ni poa kusumbuana,249,0.45538677965316887,0.5446132203468311,1
How can  I know my love language,297,0.3561214177295956,0.6438785822704044,1
Safe days zako za kuhave unprotected sex  after your periods hukuwa ngapi?,310,0.6098403159741761,0.3901596840258239,1
"lam in relationship with this guy l met in my campus ,we have dated since September l love this guy so much bt for the last  three days he is not talking or either replying my text what should l do lam confused",135,0.3728235662450102,0.6271764337549899,1
Does one have to peak or orgasm to get pregnant?,302,0.5163962093549822,0.4836037906450178,1
Want to know more about Viagra pills,298,0.37713326604626957,0.6228667339537304,1
2024-04-18T13:56:02.104986Z,13,0.17246758265183298,0.8275324173481671,0
Yup!,324,0.26641722780678595,0.733582772193214,0
"I love having sex alot,,could that be a problem,,advice",215,0.4124118640178412,0.5875881359821589,1
2023-12-15T13:18:01.218657Z,122,0.18219278674139058,0.8178072132586094,0
What happens when I take emergency pills three times within a one week?,328,0.45404293629672315,0.5459570637032769,1
Ok,122,0.29235782581551606,0.7076421741844839,0
What causes recurrent UTI other than sex?,275,0.33759251030958315,0.6624074896904169,1
How to make sure that I do not have the negative feelings after sex,215,0.4764644316081068,0.5235355683918932,1
Have been dealing with hormonal imbalance and irregular periods my question is how to balance my hormones na periods ziwe regular,353,0.46615611574994587,0.5338438842500541,1
"nikinyesha napatanga vitu zinakaa pimples but they aint pimples na nikizifinya huwa hazitoi maji instead they get painful,,,,,,,,na haziiishi what could be the problem",314,0.44864288891936177,0.5513571110806382,1
Sasa nko na mamaa na ameniitia mechi kesho usiku...na amesema she needs a good game Sasa apa kwa good game ndo najiuliza how good is a game?,312,0.5000839151495374,0.49991608485046257,1
"Sasa , I had communicated  about the spotting I was experiencing , Sasa toka last week I've been experiencing heavy periods , I mean like blood clots all through , Sasa sijui ni dawa gani nafaa kumeza",133,0.5822592456692721,0.4177407543307279,1
Is sex good and why,319,0.4475606644807452,0.5524393355192547,1
Yup!,324,0.2664586008487708,0.7335413991512292,0
"My concern ni the after period smell..., Just the following day after the last day of my period i experience some smell why??",30,0.4503066858141133,0.5496933141858866,1
2023-12-29T07:04:01.741988Z,227,0.19187928047466432,0.8081207195253357,0
by,227,0.22577657349107397,0.7742234265089261,0
Request online chat,81,0.29137079578277325,0.7086292042172267,1
Am in a relationship where tuko wawili but the other girl is outside the country and she is coming back after 20 years and the boy alimchoose coz the girl used to send him money and at the same time the boy tells me he lives me that he loves both of us and the friend to the boy told just to chill aty dem akue akituma doh tukule i don't know if the boy loves me or he loves the other girl coz he doesn't want me to move on he also told me that ako na haja na hii maisha yangu hapa mbele,371,0.5548203992760513,0.4451796007239487,1
My bestfriend is suicidal. I don't know what to do,163,0.3300683763613675,0.6699316236386326,1
"I have irregular periods,so this time I started and they stopped the same day but bado cramps zilikuwa then nikakaa for like one day halafu ikaanza tena but in a more painful way ,is it normal?",234,0.6737339669234098,0.3262660330765902,1
Is it good to have sex n condom for a first timer,215,0.5438792702358672,0.45612072976413276,1
"Mtu anaweza toa mimba ya miezi nne kwa kutumia njia gani?, isipokuwa dawa...",356,0.6363032556731942,0.36369674432680577,1
After sex mbona uki Kaa sana unafeel pain Kwa mgongo,275,0.5735441944681864,0.4264558055318136,1
Uko aje🤣,68,0.4362865263865146,0.5637134736134854,1
If one is having sex with a person who has STI'S and her has protection can he get the infections,213,0.5685267184496032,0.43147328155039677,1
